id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-5.47079,1.95554,0,0,0,0.0189822,0.99982,
1,-8.82991,1.87447,-1.90735e-06,0,0,0.0370904,0.999312,
