id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-6.86533,1.6145,0,0,0,-0.0289233,0.999582,
1,-9.71416,1.51453,0,0,0,0.0211003,0.999777,
2,-9.89048,-1.41309,0,0,0,-0.0320912,0.999485,
3,-11.0383,-2.90796,-3.8147e-06,0,0,0.0321074,0.999484,
4,-11.0775,-4.71439,0,0,0,-0.0179623,0.999839,
