id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,-6.21317,-1.08519,-1.90735e-06,0,0,-0.0289233,0.999582,
1,-9.6041,-1.10561,-7.62939e-06,0,0,-0.0320912,0.999485,
2,-11.0543,-2.83428,-5.72205e-06,0,0,0.0321074,0.999484,
3,-11.1422,-4.81058,-1.90735e-06,0,0,-0.0423957,0.999101,
